Timestamp,CameraLocation,Emotion,Confidence
2025-04-09 15:24:43.902,Museum Entrance,Neutral,0.7113828659057617
2025-04-09 15:24:44.156,Museum Entrance,Neutral,0.6885430216789246
2025-04-09 15:24:44.419,Museum Entrance,Neutral,0.5422152876853943
2025-04-09 15:24:44.672,Museum Entrance,Neutral,0.5158731341362
2025-04-09 15:24:44.935,Museum Entrance,Neutral,0.569814920425415
2025-05-08 14:57:49.128,Museum Entrance,Happy,0.8722583651542664
2025-05-08 14:57:51.470,Museum Entrance,Neutral,0.2539438307285309
2025-05-08 14:57:51.770,Museum Entrance,Neutral,0.4448019564151764
2025-05-08 14:57:52.037,Museum Entrance,Neutral,0.6561960577964783
2025-05-08 14:57:52.298,Museum Entrance,Neutral,0.6334725618362427
2025-05-08 14:57:52.564,Museum Entrance,Neutral,0.6632052063941956
2025-05-08 14:57:52.832,Museum Entrance,Happy,0.8494748473167419
2025-05-08 14:57:53.087,Museum Entrance,Happy,0.9315845966339111
2025-05-08 14:57:53.381,Museum Entrance,Happy,0.9645128846168518
2025-05-08 14:57:53.662,Museum Entrance,Happy,0.9777418971061707
2025-05-08 14:57:53.923,Museum Entrance,Happy,0.9816204309463501
2025-05-08 14:57:54.195,Museum Entrance,Happy,0.9780741930007935
2025-05-08 14:57:54.471,Museum Entrance,Happy,0.9747170805931091
2025-05-08 14:57:54.725,Museum Entrance,Happy,0.9918930530548096
2025-05-08 14:57:55.082,Museum Entrance,Happy,0.9642314314842224
2025-05-08 14:57:55.354,Museum Entrance,Happy,0.9571283459663391
2025-05-08 14:57:55.654,Museum Entrance,Happy,0.9785671234130859
2025-05-08 14:57:55.955,Museum Entrance,Happy,0.953493595123291
2025-05-08 14:57:56.587,Museum Entrance,Happy,0.9361453056335449
2025-05-08 14:57:56.944,Museum Entrance,Happy,0.9458684325218201
2025-05-08 14:57:57.254,Museum Entrance,Happy,0.7512229681015015
2025-05-08 14:57:57.537,Museum Entrance,Happy,0.5107380151748657
2025-05-08 14:57:57.804,Museum Entrance,Neutral,0.5744463801383972
2025-05-08 14:57:58.053,Museum Entrance,Neutral,0.6230401992797852
2025-05-08 14:57:58.404,Museum Entrance,Neutral,0.6814593076705933
2025-05-08 14:57:58.704,Museum Entrance,Neutral,0.8436450958251953
2025-05-08 14:57:58.987,Museum Entrance,Neutral,0.8351587057113647
2025-05-08 14:57:59.271,Museum Entrance,Neutral,0.671183168888092
2025-05-08 14:57:59.537,Museum Entrance,Neutral,0.6399523019790649
2025-05-08 14:57:59.899,Museum Entrance,Surprise,0.960328996181488
2025-05-08 14:58:00.197,Museum Entrance,Surprise,0.9305122494697571
2025-05-08 14:58:00.495,Museum Entrance,Surprise,0.8977028131484985
2025-05-08 14:58:00.793,Museum Entrance,Surprise,0.8967558741569519
2025-05-08 14:58:01.087,Museum Entrance,Surprise,0.8942511677742004
2025-05-08 14:58:01.370,Museum Entrance,Happy,0.9944374561309814
2025-05-08 14:58:01.723,Museum Entrance,Happy,0.9986586570739746
2025-05-08 14:58:02.020,Museum Entrance,Happy,0.979840874671936
2025-05-08 14:58:02.838,Museum Entrance,Happy,0.9700804948806763
2025-05-08 14:58:03.853,Museum Entrance,Happy,0.9773719906806946
2025-05-08 14:58:04.156,Museum Entrance,Happy,0.9730566143989563
2025-05-08 14:58:04.577,Museum Entrance,Happy,0.957598090171814
2025-05-08 14:58:05.136,Museum Entrance,Happy,0.9547994136810303
2025-05-08 14:58:05.911,Museum Entrance,Happy,0.9977732300758362
2025-05-08 14:58:07.039,Museum Entrance,Angry,0.37826210260391235
2025-05-08 14:58:07.039,Museum Entrance,Neutral,0.7196086049079895
2025-05-08 14:58:07.408,Museum Entrance,Neutral,0.4805389940738678
2025-05-08 14:58:07.728,Museum Entrance,Neutral,0.5676944255828857
2025-05-08 14:58:08.079,Museum Entrance,Neutral,0.6746852993965149
2025-05-08 14:58:08.378,Museum Entrance,Happy,0.7046014070510864
2025-05-08 14:58:08.669,Museum Entrance,Happy,0.8046901226043701
2025-05-08 14:58:08.973,Museum Entrance,Happy,0.8140844106674194
2025-05-08 14:58:09.323,Museum Entrance,Happy,0.7615109086036682
2025-05-08 14:58:09.628,Museum Entrance,Happy,0.7501764297485352
2025-05-08 14:58:09.911,Museum Entrance,Happy,0.8300660252571106
2025-05-08 14:58:10.177,Museum Entrance,Happy,0.6225645542144775
2025-05-08 14:58:10.502,Museum Entrance,Happy,0.7312921285629272
2025-05-08 14:58:10.812,Museum Entrance,Neutral,0.7579385042190552
2025-05-08 14:58:11.177,Museum Entrance,Neutral,0.7696182727813721
2025-05-08 14:58:11.486,Museum Entrance,Neutral,0.8019279837608337
2025-05-08 14:58:11.794,Museum Entrance,Neutral,0.7648254036903381
2025-05-08 14:58:12.133,Museum Entrance,Neutral,0.7110453844070435
2025-05-08 14:58:12.133,Museum Entrance,Neutral,0.31415385007858276
2025-05-08 14:58:12.480,Museum Entrance,Happy,0.6003751754760742
2025-05-08 14:58:12.480,Museum Entrance,Neutral,0.29529163241386414
2025-05-08 14:58:12.803,Museum Entrance,Happy,0.514797031879425
2025-05-08 14:58:12.803,Museum Entrance,Neutral,0.3671828508377075
2025-05-08 14:58:13.105,Museum Entrance,Happy,0.6473248600959778
2025-05-08 14:58:13.419,Museum Entrance,Happy,0.7887839078903198
2025-05-08 14:58:13.802,Museum Entrance,Happy,0.7400290369987488
2025-05-08 14:58:14.119,Museum Entrance,Happy,0.4732990264892578
2025-05-08 14:58:14.419,Museum Entrance,Neutral,0.7972311973571777
2025-05-08 14:58:14.713,Museum Entrance,Happy,0.5466647744178772
2025-05-08 14:58:15.006,Museum Entrance,Happy,0.5196220278739929
2025-05-08 14:58:15.329,Museum Entrance,Happy,0.518561601638794
2025-05-08 14:58:15.643,Museum Entrance,Neutral,0.5515384078025818
2025-05-08 14:58:15.954,Museum Entrance,Neutral,0.5127838253974915
2025-05-08 14:58:15.954,Museum Entrance,Neutral,0.294850617647171
2025-05-08 14:58:16.251,Museum Entrance,Neutral,0.510276734828949
2025-05-08 14:58:16.251,Museum Entrance,Neutral,0.6127249002456665
2025-05-08 14:58:16.586,Museum Entrance,Neutral,0.5207304358482361
2025-05-08 14:58:16.588,Museum Entrance,Neutral,0.6924164891242981
2025-05-08 14:58:16.913,Museum Entrance,Happy,0.486125111579895
2025-05-08 14:58:16.913,Museum Entrance,Neutral,0.6477477550506592
2025-05-08 14:58:17.327,Museum Entrance,Neutral,0.4861433804035187
2025-05-08 14:58:17.329,Museum Entrance,Neutral,0.5616492033004761
2025-05-08 14:58:17.678,Museum Entrance,Neutral,0.49037185311317444
2025-05-08 14:58:17.678,Museum Entrance,Neutral,0.5564872026443481
2025-05-08 14:58:18.020,Museum Entrance,Happy,0.6180509924888611
2025-05-08 14:58:18.020,Museum Entrance,Neutral,0.7016022205352783
2025-05-08 14:58:18.369,Museum Entrance,Neutral,0.6657077074050903
2025-05-08 14:58:18.369,Museum Entrance,Neutral,0.6502698063850403
2025-05-08 14:58:18.732,Museum Entrance,Neutral,0.5841726064682007
2025-05-08 14:58:18.732,Museum Entrance,Neutral,0.5305798053741455
2025-05-08 14:58:19.086,Museum Entrance,Neutral,0.6299731731414795
2025-05-08 14:58:19.086,Museum Entrance,Neutral,0.7194049954414368
2025-05-08 14:58:19.494,Museum Entrance,Neutral,0.546800971031189
2025-05-08 14:58:19.494,Museum Entrance,Neutral,0.7783483266830444
2025-05-08 14:58:19.893,Museum Entrance,Neutral,0.6742616891860962
2025-05-08 14:58:19.893,Museum Entrance,Neutral,0.536805272102356
2025-05-08 14:58:20.261,Museum Entrance,Neutral,0.6391359567642212
2025-05-08 14:58:20.261,Museum Entrance,Happy,0.9735676050186157
2025-05-08 14:58:20.602,Museum Entrance,Neutral,0.582996666431427
2025-05-08 14:58:20.602,Museum Entrance,Happy,0.5680258274078369
2025-05-08 14:58:20.892,Museum Entrance,Neutral,0.5739774703979492
2025-05-08 14:58:20.902,Museum Entrance,Happy,0.7424589991569519
2025-05-08 14:58:20.902,Museum Entrance,Disgust,0.6230797171592712
2025-05-08 14:58:21.142,Museum Entrance,Neutral,0.6630125045776367
2025-05-08 14:58:21.407,Museum Entrance,Neutral,0.664435863494873
2025-05-08 14:58:21.644,Museum Entrance,Neutral,0.5837660431861877
2025-05-08 14:58:21.884,Museum Entrance,Neutral,0.620948314666748
2025-05-08 14:58:22.108,Museum Entrance,Neutral,0.5423388481140137
2025-05-08 14:58:22.339,Museum Entrance,Neutral,0.6170334219932556
2025-05-08 14:58:22.564,Museum Entrance,Happy,0.5894458889961243
2025-05-08 14:58:22.790,Museum Entrance,Neutral,0.6155914664268494
2025-05-08 14:58:26.258,Museum Entrance,Disgust,0.3438222408294678
2025-05-08 14:58:28.131,Museum Entrance,Angry,0.31347349286079407
2025-05-08 14:58:33.172,Museum Entrance,Angry,0.3734124004840851
2025-05-08 14:59:30.077,Museum Entrance,Angry,0.44301360845565796
2025-05-08 14:59:33.932,Museum Entrance,Disgust,0.60129314661026
2025-05-08 14:59:35.461,Museum Entrance,Angry,0.5175819396972656
2025-05-08 14:59:35.678,Museum Entrance,Disgust,0.3913814127445221
2025-05-08 15:04:53.869,Museum Entrance,Sad,0.3858474791049957
2025-05-08 15:04:54.109,Museum Entrance,Sad,0.3864764869213104
2025-05-08 15:04:54.359,Museum Entrance,Fear,0.37377697229385376
2025-05-08 15:04:54.619,Museum Entrance,Sad,0.33353713154792786
2025-05-08 15:04:54.859,Museum Entrance,Fear,0.3321041166782379
2025-05-08 15:04:55.129,Museum Entrance,Sad,0.3306424021720886
2025-05-08 15:04:55.377,Museum Entrance,Sad,0.33796730637550354
2025-05-08 15:04:55.606,Museum Entrance,Fear,0.4472971558570862
2025-05-08 15:04:55.856,Museum Entrance,Fear,0.3142634928226471
2025-05-08 15:04:56.120,Museum Entrance,Fear,0.3016780912876129
2025-05-08 15:04:56.412,Museum Entrance,Fear,0.4008730947971344
2025-05-08 15:04:56.712,Museum Entrance,Sad,0.3334721028804779
2025-05-08 15:04:56.933,Museum Entrance,Sad,0.4000909924507141
2025-05-08 15:04:57.153,Museum Entrance,Sad,0.3157418966293335
2025-05-08 15:04:57.377,Museum Entrance,Sad,0.27034619450569153
2025-05-08 15:04:57.730,Museum Entrance,Sad,0.3063690960407257
2025-05-08 15:08:51.061,Museum Entrance,Angry,0.3016987442970276
2025-05-08 15:08:54.743,Museum Entrance,Sad,0.3231431841850281
2025-05-08 15:08:55.050,Museum Entrance,Neutral,0.6648032665252686
2025-05-08 15:08:55.333,Museum Entrance,Neutral,0.7535631060600281
2025-05-08 15:08:55.610,Museum Entrance,Neutral,0.7296672463417053
2025-05-08 15:08:55.937,Museum Entrance,Neutral,0.7665226459503174
2025-05-08 15:08:56.226,Museum Entrance,Neutral,0.7776183485984802
2025-05-08 15:08:56.509,Museum Entrance,Neutral,0.7222151160240173
2025-05-08 15:08:56.806,Museum Entrance,Neutral,0.763467013835907
2025-05-08 15:08:57.117,Museum Entrance,Neutral,0.6099122762680054
2025-05-08 15:08:57.397,Museum Entrance,Neutral,0.5573580861091614
2025-05-08 15:08:57.689,Museum Entrance,Neutral,0.6166937947273254
2025-05-08 15:08:57.996,Museum Entrance,Neutral,0.5759091377258301
2025-05-08 15:08:58.287,Museum Entrance,Neutral,0.5882156491279602
2025-05-08 15:08:58.590,Museum Entrance,Happy,0.9210773706436157
2025-05-08 15:08:58.898,Museum Entrance,Happy,0.8871990442276001
2025-05-08 15:08:59.186,Museum Entrance,Happy,0.7526836395263672
2025-05-08 15:08:59.483,Museum Entrance,Happy,0.585153341293335
2025-05-08 15:08:59.796,Museum Entrance,Neutral,0.5074062943458557
2025-05-08 15:09:00.093,Museum Entrance,Neutral,0.7604584693908691
2025-05-08 15:13:47.469,Museum Entrance,Sad,0.36490771174430847
2025-05-08 15:13:47.894,Museum Entrance,Angry,0.35041067004203796
2025-05-08 15:13:48.352,Museum Entrance,Neutral,0.6647963523864746
2025-05-08 15:13:49.459,Museum Entrance,Happy,0.5093585252761841
2025-05-08 15:13:52.558,Museum Entrance,Fear,0.3521806299686432
2025-05-08 15:13:53.213,Museum Entrance,Neutral,0.39282920956611633
2025-05-08 15:13:53.479,Museum Entrance,Neutral,0.44532477855682373
2025-05-08 15:13:53.756,Museum Entrance,Neutral,0.6011640429496765
2025-05-08 15:13:54.013,Museum Entrance,Neutral,0.5366138815879822
2025-05-08 15:13:54.284,Museum Entrance,Neutral,0.5347278714179993
2025-05-08 15:13:55.012,Museum Entrance,Neutral,0.46965092420578003
2025-05-08 15:13:55.012,Museum Entrance,Disgust,0.8163407444953918
2025-05-08 15:13:55.306,Museum Entrance,Happy,0.9682998061180115
2025-05-08 15:13:55.573,Museum Entrance,Happy,0.9493322372436523
2025-05-08 15:13:55.862,Museum Entrance,Happy,0.9846867918968201
2025-05-08 15:13:56.125,Museum Entrance,Happy,0.9427957534790039
2025-05-08 15:13:56.414,Museum Entrance,Happy,0.9159041047096252
2025-05-08 15:13:56.690,Museum Entrance,Disgust,0.611342191696167
2025-05-08 15:13:56.690,Museum Entrance,Happy,0.9827002286911011
2025-05-08 15:13:56.962,Museum Entrance,Happy,0.974332332611084
2025-05-08 15:13:57.228,Museum Entrance,Neutral,0.5726721286773682
2025-05-08 15:13:57.496,Museum Entrance,Neutral,0.7805801630020142
2025-05-08 15:13:57.744,Museum Entrance,Neutral,0.5626117587089539
2025-05-08 15:13:58.027,Museum Entrance,Neutral,0.7329766154289246
2025-05-08 15:13:58.272,Museum Entrance,Neutral,0.7564756274223328
2025-05-08 15:13:58.549,Museum Entrance,Neutral,0.7603312134742737
2025-05-08 15:13:59.070,Museum Entrance,Neutral,0.7931718230247498
2025-05-08 15:13:59.335,Museum Entrance,Neutral,0.660661518573761
2025-05-08 15:13:59.607,Museum Entrance,Neutral,0.763696014881134
2025-05-08 15:13:59.858,Museum Entrance,Neutral,0.7738389372825623
2025-05-08 15:14:00.135,Museum Entrance,Angry,0.4143676459789276
2025-05-08 15:14:00.135,Museum Entrance,Neutral,0.7956493496894836
2025-05-08 15:14:01.263,Museum Entrance,Neutral,0.5365796089172363
2025-05-08 15:14:01.542,Museum Entrance,Neutral,0.41252392530441284
2025-05-08 15:14:02.573,Museum Entrance,Angry,0.29843953251838684
2025-05-08 15:14:03.202,Museum Entrance,Sad,0.4293528199195862
2025-05-08 15:14:06.025,Museum Entrance,Angry,0.355583131313324
2025-05-08 15:14:06.319,Museum Entrance,Neutral,0.5056683421134949
2025-05-08 15:14:06.605,Museum Entrance,Neutral,0.7079880833625793
2025-05-08 15:14:06.981,Museum Entrance,Neutral,0.5493330955505371
2025-05-08 15:14:12.009,Museum Entrance,Angry,0.4190673530101776
2025-05-08 15:14:12.565,Museum Entrance,Disgust,0.7850664854049683
2025-05-08 15:14:25.283,Museum Entrance,Disgust,0.5800579786300659
2025-05-08 15:14:26.298,Museum Entrance,Sad,0.332197904586792
2025-05-26 19:51:43.736,Museum Entrance,Neutral,0.6898580193519592
2025-05-26 19:51:46.382,Museum Entrance,Angry,0.511653482913971
2025-05-26 19:51:46.610,Museum Entrance,Neutral,0.5949515700340271
2025-05-26 19:51:46.949,Museum Entrance,Neutral,0.7058011889457703
2025-05-26 19:51:47.171,Museum Entrance,Neutral,0.679767906665802
2025-05-26 19:51:47.373,Museum Entrance,Sad,0.24312736093997955
2025-05-26 19:51:47.581,Museum Entrance,Sad,0.27209362387657166
2025-05-26 19:51:47.799,Museum Entrance,Sad,0.2932438552379608
2025-05-26 19:51:48.010,Museum Entrance,Sad,0.28829237818717957
2025-05-26 19:51:48.219,Museum Entrance,Neutral,0.28054705262184143
2025-05-26 19:51:48.442,Museum Entrance,Neutral,0.271187424659729
2025-05-26 19:51:49.098,Museum Entrance,Happy,0.39756399393081665
2025-05-26 19:51:49.323,Museum Entrance,Happy,0.434209942817688
2025-05-26 19:51:49.558,Museum Entrance,Happy,0.708482563495636
2025-05-26 19:51:49.783,Museum Entrance,Happy,0.6803090572357178
2025-05-26 19:51:50.014,Museum Entrance,Happy,0.7982347011566162
2025-05-26 19:51:50.244,Museum Entrance,Happy,0.8271552920341492
2025-05-26 19:51:50.479,Museum Entrance,Happy,0.7523953318595886
2025-05-26 19:51:50.720,Museum Entrance,Happy,0.8481874465942383
2025-05-26 19:51:50.945,Museum Entrance,Angry,0.36524009704589844
2025-05-26 19:51:51.472,Museum Entrance,Neutral,0.45938530564308167
2025-05-26 19:51:51.887,Museum Entrance,Surprise,0.30530479550361633
2025-05-26 19:51:52.299,Museum Entrance,Neutral,0.4729112684726715
2025-05-26 19:51:52.534,Museum Entrance,Neutral,0.3682350218296051
2025-05-26 19:51:53.948,Museum Entrance,Surprise,0.2567504346370697
2025-05-26 19:51:55.170,Museum Entrance,Angry,0.2881322205066681
2025-05-26 19:51:55.485,Museum Entrance,Angry,0.3260112404823303
2025-05-26 19:51:55.900,Museum Entrance,Neutral,0.41934046149253845
2025-05-26 19:51:56.243,Museum Entrance,Neutral,0.48792415857315063
2025-05-26 19:51:56.481,Museum Entrance,Neutral,0.3865468204021454
2025-05-26 19:51:56.725,Museum Entrance,Neutral,0.34073102474212646
2025-05-26 19:51:57.164,Museum Entrance,Neutral,0.5786827206611633
2025-05-26 19:51:57.490,Museum Entrance,Neutral,0.4605197310447693
2025-05-26 19:51:57.715,Museum Entrance,Neutral,0.3612099587917328
2025-05-26 19:51:58.050,Museum Entrance,Neutral,0.3757514953613281
2025-05-26 19:51:58.327,Museum Entrance,Neutral,0.5387604832649231
2025-05-26 19:51:58.649,Museum Entrance,Neutral,0.3723209500312805
2025-05-26 19:51:58.876,Museum Entrance,Neutral,0.4318832457065582
2025-05-26 19:51:59.105,Museum Entrance,Neutral,0.4313495457172394
2025-05-26 19:51:59.329,Museum Entrance,Neutral,0.5110902786254883
2025-05-26 19:51:59.650,Museum Entrance,Neutral,0.3223603367805481
2025-05-26 19:51:59.873,Museum Entrance,Neutral,0.3838554918766022
2025-05-26 19:52:00.113,Museum Entrance,Neutral,0.4272932708263397
2025-05-26 19:52:00.342,Museum Entrance,Neutral,0.4997200667858124
2025-05-26 19:52:00.570,Museum Entrance,Neutral,0.4436596632003784
2025-05-26 19:52:00.793,Museum Entrance,Neutral,0.44301822781562805
2025-05-26 19:52:01.019,Museum Entrance,Neutral,0.42007976770401
2025-05-26 19:52:01.241,Museum Entrance,Neutral,0.4624660015106201
2025-05-26 19:52:01.470,Museum Entrance,Neutral,0.5966789126396179
2025-05-26 19:52:01.698,Museum Entrance,Neutral,0.4931096136569977
2025-05-26 19:52:01.923,Museum Entrance,Neutral,0.5649999380111694
2025-05-26 19:52:02.149,Museum Entrance,Neutral,0.5844225287437439
2025-05-26 19:52:02.373,Museum Entrance,Neutral,0.5739152431488037
2025-05-26 19:52:02.599,Museum Entrance,Neutral,0.5358057618141174
2025-05-26 19:52:02.821,Museum Entrance,Neutral,0.8173941373825073
2025-05-26 19:52:03.043,Museum Entrance,Neutral,0.6701227426528931
2025-05-26 19:52:03.268,Museum Entrance,Neutral,0.597437858581543
2025-05-26 19:52:03.513,Museum Entrance,Neutral,0.5598884224891663
2025-05-26 19:52:03.749,Museum Entrance,Neutral,0.5702296495437622
2025-05-26 19:52:03.981,Museum Entrance,Neutral,0.5675723552703857
2025-05-26 19:52:04.208,Museum Entrance,Neutral,0.5393540859222412
2025-05-26 19:52:04.433,Museum Entrance,Neutral,0.5377994775772095
2025-05-26 19:52:04.665,Museum Entrance,Neutral,0.4032216966152191
2025-05-26 19:52:04.894,Museum Entrance,Neutral,0.5094841718673706
2025-05-26 19:52:05.119,Museum Entrance,Neutral,0.45099931955337524
2025-05-26 19:52:05.347,Museum Entrance,Happy,0.45268362760543823
2025-05-26 19:52:05.587,Museum Entrance,Happy,0.7243826389312744
2025-05-26 19:52:05.812,Museum Entrance,Happy,0.6808416843414307
2025-05-26 19:52:06.043,Museum Entrance,Happy,0.6748250126838684
2025-05-26 19:52:06.265,Museum Entrance,Happy,0.6364665627479553
2025-05-26 19:52:06.492,Museum Entrance,Happy,0.681889533996582
2025-05-26 19:52:06.716,Museum Entrance,Neutral,0.7687118053436279
2025-05-26 19:52:06.947,Museum Entrance,Neutral,0.7720421552658081
2025-05-26 19:52:07.171,Museum Entrance,Neutral,0.6858887672424316
2025-05-26 19:52:07.397,Museum Entrance,Neutral,0.6718340516090393
2025-05-26 19:52:07.623,Museum Entrance,Neutral,0.5179696083068848
2025-05-26 19:52:07.849,Museum Entrance,Neutral,0.4817095100879669
2025-05-26 19:52:08.081,Museum Entrance,Neutral,0.560547947883606
2025-05-26 19:52:08.310,Museum Entrance,Neutral,0.6251944303512573
2025-05-26 19:52:08.535,Museum Entrance,Neutral,0.5721734166145325
2025-05-26 19:52:08.761,Museum Entrance,Neutral,0.5556931495666504
2025-05-26 19:52:09.015,Museum Entrance,Neutral,0.5735798478126526
2025-05-26 19:52:09.245,Museum Entrance,Neutral,0.48697730898857117
2025-05-26 19:52:09.464,Museum Entrance,Neutral,0.5529836416244507
2025-05-26 19:52:09.692,Museum Entrance,Neutral,0.5753766298294067
2025-05-26 19:52:09.946,Museum Entrance,Neutral,0.5335909128189087
2025-05-26 19:52:10.177,Museum Entrance,Neutral,0.5079342126846313
2025-05-26 19:52:10.407,Museum Entrance,Neutral,0.4310773015022278
2025-05-26 19:52:10.634,Museum Entrance,Neutral,0.3965900242328644
2025-05-26 19:52:10.859,Museum Entrance,Neutral,0.4639778435230255
2025-05-26 19:52:11.089,Museum Entrance,Neutral,0.3905806541442871
2025-05-26 19:52:11.323,Museum Entrance,Neutral,0.4312799870967865
2025-05-26 19:52:11.551,Museum Entrance,Neutral,0.4371265470981598
2025-05-26 19:52:11.784,Museum Entrance,Neutral,0.46952375769615173
2025-05-26 19:52:12.060,Museum Entrance,Neutral,0.434360533952713
2025-05-26 19:52:12.327,Museum Entrance,Neutral,0.44207656383514404
2025-05-26 19:52:12.581,Museum Entrance,Neutral,0.695342481136322
2025-05-26 19:52:12.815,Museum Entrance,Neutral,0.6558520197868347
2025-05-26 19:52:13.051,Museum Entrance,Neutral,0.6168493032455444
2025-05-26 19:52:13.309,Museum Entrance,Happy,0.44752073287963867
2025-05-26 19:52:16.043,Museum Entrance,Neutral,0.6179463267326355
2025-05-26 19:52:16.274,Museum Entrance,Neutral,0.594687283039093
2025-05-26 19:52:20.160,Museum Entrance,Angry,0.46147358417510986
2025-05-26 19:52:20.391,Museum Entrance,Neutral,0.42865821719169617
2025-05-26 19:52:21.051,Museum Entrance,Angry,0.3001640737056732
2025-05-26 19:52:21.257,Museum Entrance,Angry,0.4962199330329895
2025-05-26 19:52:21.744,Museum Entrance,Angry,0.360103577375412
2025-05-26 19:52:21.962,Museum Entrance,Neutral,0.4253508150577545
2025-05-26 19:52:22.191,Museum Entrance,Neutral,0.541264533996582
2025-05-26 19:52:22.424,Museum Entrance,Neutral,0.6810914278030396
2025-05-26 19:52:22.658,Museum Entrance,Neutral,0.7387987375259399
2025-05-26 19:52:22.885,Museum Entrance,Neutral,0.5451813340187073
2025-05-26 19:52:23.113,Museum Entrance,Neutral,0.5222323536872864
2025-05-26 19:52:23.345,Museum Entrance,Neutral,0.5179646611213684
2025-05-26 19:52:23.574,Museum Entrance,Neutral,0.6113529205322266
2025-05-26 19:52:23.901,Museum Entrance,Neutral,0.8039443492889404
2025-05-26 19:52:24.130,Museum Entrance,Neutral,0.8107057213783264
2025-05-26 19:52:24.368,Museum Entrance,Neutral,0.7843286991119385
2025-05-26 19:52:24.633,Museum Entrance,Neutral,0.7905132174491882
2025-05-26 19:52:25.166,Museum Entrance,Happy,0.5896422266960144
2025-05-26 19:52:25.400,Museum Entrance,Happy,0.715124785900116
2025-05-26 19:52:25.633,Museum Entrance,Happy,0.7678255438804626
2025-05-26 19:52:25.865,Museum Entrance,Happy,0.7979882955551147
2025-05-26 19:52:26.092,Museum Entrance,Happy,0.6046562790870667
2025-05-26 19:52:26.317,Museum Entrance,Happy,0.7369310259819031
2025-05-26 19:52:26.558,Museum Entrance,Neutral,0.6552464962005615
2025-05-26 19:52:27.950,Museum Entrance,Surprise,0.42330020666122437
2025-05-26 19:52:28.175,Museum Entrance,Angry,0.3473412096500397
2025-05-26 19:52:28.395,Museum Entrance,Neutral,0.351771742105484
2025-05-26 19:52:28.616,Museum Entrance,Neutral,0.3324332535266876
2025-05-26 19:52:28.841,Museum Entrance,Neutral,0.4174366295337677
2025-05-26 19:52:29.064,Museum Entrance,Neutral,0.4122103154659271
2025-05-26 19:52:29.641,Museum Entrance,Neutral,0.3137628436088562
2025-05-26 19:52:29.876,Museum Entrance,Neutral,0.36197546124458313
2025-05-26 19:52:30.115,Museum Entrance,Neutral,0.4028566777706146
2025-05-26 19:52:30.332,Museum Entrance,Neutral,0.3110473155975342
2025-05-26 19:52:30.565,Museum Entrance,Neutral,0.4854234755039215
2025-05-26 19:52:30.794,Museum Entrance,Neutral,0.5007290244102478
2025-05-26 19:52:31.027,Museum Entrance,Neutral,0.5412543416023254
2025-05-26 19:52:31.257,Museum Entrance,Neutral,0.5966785550117493
2025-05-26 19:52:31.500,Museum Entrance,Neutral,0.6194025278091431
2025-05-26 19:52:31.751,Museum Entrance,Neutral,0.5028942823410034
2025-05-26 19:52:32.004,Museum Entrance,Neutral,0.49854981899261475
2025-05-26 19:52:32.269,Museum Entrance,Neutral,0.527747392654419
2025-05-26 19:52:32.502,Museum Entrance,Neutral,0.3740786612033844
2025-05-26 19:52:32.740,Museum Entrance,Neutral,0.7414723634719849
2025-05-26 19:52:32.975,Museum Entrance,Neutral,0.5239877104759216
2025-05-26 19:52:33.187,Museum Entrance,Neutral,0.5685761570930481
2025-05-26 19:52:33.398,Museum Entrance,Neutral,0.288675993680954
2025-05-26 19:52:33.618,Museum Entrance,Angry,0.368752121925354
2025-05-26 19:52:33.840,Museum Entrance,Surprise,0.47158315777778625
2025-05-26 19:52:34.102,Museum Entrance,Surprise,0.6193225383758545
2025-05-26 19:52:34.362,Museum Entrance,Surprise,0.5643391013145447
2025-05-26 19:52:34.600,Museum Entrance,Surprise,0.3379875421524048
2025-05-26 19:52:34.826,Museum Entrance,Surprise,0.3495681881904602
2025-05-26 19:52:35.038,Museum Entrance,Surprise,0.3894014060497284
2025-05-26 19:52:35.249,Museum Entrance,Surprise,0.3205953538417816
2025-05-26 19:52:35.456,Museum Entrance,Neutral,0.2736942768096924
2025-05-26 19:52:35.667,Museum Entrance,Neutral,0.5316149592399597
2025-05-26 19:52:35.892,Museum Entrance,Neutral,0.42018377780914307
2025-05-26 19:52:39.318,Museum Entrance,Neutral,0.48736414313316345
2025-05-26 20:02:43.170,Museum Entrance,Neutral,0.36196979880332947
2025-05-26 20:02:44.363,Museum Entrance,Neutral,0.5742525458335876
2025-05-26 20:02:44.595,Museum Entrance,Neutral,0.7291017770767212
2025-05-26 20:02:44.837,Museum Entrance,Neutral,0.758255660533905
2025-05-26 20:02:45.084,Museum Entrance,Neutral,0.5163763165473938
2025-05-26 20:02:45.344,Museum Entrance,Neutral,0.31203141808509827
2025-05-26 20:02:45.592,Museum Entrance,Neutral,0.35915011167526245
2025-05-26 20:02:45.827,Museum Entrance,Neutral,0.3326616585254669
2025-05-26 20:02:46.086,Museum Entrance,Happy,0.35422784090042114
2025-05-26 20:02:46.347,Museum Entrance,Happy,0.3787207305431366
2025-05-26 20:02:46.628,Museum Entrance,Happy,0.41699159145355225
2025-05-26 20:02:46.891,Museum Entrance,Happy,0.33337005972862244
2025-05-26 20:02:47.139,Museum Entrance,Happy,0.4121730625629425
2025-05-26 20:02:47.405,Museum Entrance,Happy,0.34718772768974304
2025-05-26 20:02:48.486,Museum Entrance,Happy,0.39217400550842285
